SampleID,DistrictID,CategoryID,TestResult,AdulterantFound,DateTested
SMP002174,23,1,Fail,Chalk Powder,2024-03-20
SMP002175,6,13,Fail,Formalin,2024-03-20
SMP002176,23,11,Pass,None,2024-03-20
SMP002177,7,5,Pass,None,2024-03-20
SMP002178,18,1,Fail,Synthetic Color,2024-03-20
SMP002179,19,15,Pass,None,2024-03-20
SMP002180,15,3,Pass,None,2024-03-20
SMP002181,8,15,Pass,None,2024-03-20
SMP002182,6,7,Pass,None,2024-03-20
SMP002183,1,5,Pass,None,2024-03-20
SMP002184,8,12,Fail,Chalk Powder,2024-03-20
SMP002185,18,15,Pass,None,2024-03-20
SMP002186,25,6,Pass,None,2024-03-20
SMP002187,23,6,Pass,None,2024-03-20
SMP002188,21,6,Pass,None,2024-03-20
SMP002189,22,15,Fail,Formalin,2024-03-20
SMP002190,18,11,Fail,Synthetic Color,2024-03-20
SMP002191,7,4,Fail,Formalin,2024-03-20
SMP002192,24,3,Pass,None,2024-03-20
SMP002193,19,4,Pass,None,2024-03-21
SMP002194,16,4,Fail,Starch,2024-03-21
SMP002195,3,4,Fail,Detergent,2024-03-21
SMP002196,13,11,Pass,None,2024-03-21
SMP002197,13,2,Pass,None,2024-03-21
SMP002198,23,6,Pass,None,2024-03-21
SMP002199,16,10,Fail,Chalk Powder,2024-03-21
SMP002200,10,5,Pass,None,2024-03-21
SMP002201,25,1,Fail,Urea,2024-03-21
SMP002202,3,2,Pass,None,2024-03-21
SMP002203,12,2,Pass,None,2024-03-21
SMP002204,2,14,Pass,None,2024-03-21
SMP002205,21,11,Pass,None,2024-03-21
SMP002206,24,1,Fail,Detergent,2024-03-21
SMP002207,7,6,Pass,None,2024-03-21
SMP002208,23,4,Pass,None,2024-03-21
SMP002209,8,9,Pass,None,2024-03-21
SMP002210,24,8,Fail,Urea,2024-03-21
SMP002211,21,8,Pass,None,2024-03-21
SMP002212,22,5,Pass,None,2024-03-21
SMP002213,1,2,Fail,Starch,2024-03-21
SMP002214,25,12,Pass,None,2024-03-21
SMP002215,20,15,Pass,None,2024-03-21
SMP002216,8,16,Fail,Chalk Powder,2024-03-21
SMP002217,23,1,Pass,None,2024-03-21
SMP002218,8,12,Pass,None,2024-03-21
SMP002219,23,12,Pass,None,2024-03-21
SMP002220,3,16,Pass,None,2024-03-21
SMP002221,19,4,Pass,None,2024-03-22
SMP002222,16,12,Pass,None,2024-03-22
SMP002223,3,1,Fail,Formalin,2024-03-22
SMP002224,7,11,Pass,None,2024-03-22
SMP002225,1,5,Pass,None,2024-03-22
SMP002226,13,13,Pass,None,2024-03-22
SMP002227,8,15,Pass,None,2024-03-22
SMP002228,17,6,Pass,None,2024-03-22
SMP002229,8,8,Fail,Formalin,2024-03-22
SMP002230,8,2,Pass,None,2024-03-22
SMP002231,21,6,Pass,None,2024-03-22
SMP002232,2,6,Pass,None,2024-03-22
SMP002233,24,3,Pass,None,2024-03-22
SMP002234,23,15,Fail,Synthetic Color,2024-03-22
SMP002235,19,3,Pass,None,2024-03-22
SMP002236,17,11,Pass,None,2024-03-22
SMP002237,24,15,Pass,None,2024-03-22
SMP002238,5,15,Fail,Detergent,2024-03-22
SMP002239,2,13,Pass,None,2024-03-22
SMP002240,7,3,Pass,None,2024-03-22
SMP002241,22,14,Pass,None,2024-03-22
SMP002242,1,4,Pass,None,2024-03-22
SMP002243,17,15,Pass,None,2024-03-22
SMP002244,26,12,Fail,Urea,2024-03-22
SMP002245,23,13,Pass,None,2024-03-22
SMP002246,15,2,Pass,None,2024-03-22
SMP002247,2,10,Pass,None,2024-03-22
SMP002248,23,14,Pass,None,2024-03-23
SMP002249,17,14,Pass,None,2024-03-23
SMP002250,4,1,Pass,None,2024-03-23
SMP002251,3,16,Fail,Formalin,2024-03-23
SMP002252,24,1,Fail,Starch,2024-03-23
SMP002253,19,10,Pass,None,2024-03-23
SMP002254,23,11,Pass,None,2024-03-23
SMP002255,23,2,Pass,None,2024-03-23
SMP002256,16,1,Pass,None,2024-03-23
SMP002257,15,13,Pass,None,2024-03-23
SMP002258,12,6,Pass,None,2024-03-23
SMP002259,8,2,Fail,Formalin,2024-03-23
SMP002260,12,13,Fail,Synthetic Color,2024-03-23
SMP002261,21,14,Pass,None,2024-03-23
SMP002262,17,10,Pass,None,2024-03-23
SMP002263,24,3,Pass,None,2024-03-23
SMP002264,13,1,Pass,None,2024-03-23
SMP002265,17,12,Pass,None,2024-03-23
SMP002266,17,9,Fail,Chalk Powder,2024-03-23
SMP002267,17,11,Pass,None,2024-03-23
SMP002268,19,13,Pass,None,2024-03-23
SMP002269,6,6,Pass,None,2024-03-23
SMP002270,15,2,Pass,None,2024-03-23
SMP002271,3,16,Pass,None,2024-03-23
SMP002272,10,9,Pass,None,2024-03-23
SMP002273,14,10,Pass,None,2024-03-23
SMP002274,18,16,Pass,None,2024-03-23
SMP002275,25,15,Pass,None,2024-03-24
SMP002276,17,9,Pass,None,2024-03-24
SMP002277,21,5,Fail,Formalin,2024-03-24
SMP002278,15,16,Pass,None,2024-03-24
SMP002279,17,11,Pass,None,2024-03-24
SMP002280,2,6,Fail,Starch,2024-03-24
SMP002281,7,9,Pass,None,2024-03-24
SMP002282,9,6,Pass,None,2024-03-24
SMP002283,13,15,Pass,None,2024-03-24
SMP002284,2,8,Pass,None,2024-03-24
SMP002285,4,14,Fail,Formalin,2024-03-24
SMP002286,7,14,Pass,None,2024-03-24
SMP002287,25,14,Fail,Urea,2024-03-24
SMP002288,9,12,Pass,None,2024-03-24
SMP002289,14,14,Pass,None,2024-03-24
SMP002290,5,6,Pass,None,2024-03-24
SMP002291,17,2,Pass,None,2024-03-24
SMP002292,7,14,Pass,None,2024-03-24
SMP002293,5,8,Pass,None,2024-03-24
SMP002294,15,2,Fail,Urea,2024-03-24
SMP002295,1,2,Fail,Formalin,2024-03-24
SMP002296,1,3,Fail,Starch,2024-03-24
SMP002297,6,12,Pass,None,2024-03-24
SMP002298,2,12,Pass,None,2024-03-24
SMP002299,3,4,Pass,None,2024-03-24
SMP002300,9,14,Pass,None,2024-03-24
SMP002301,22,4,Fail,Chalk Powder,2024-03-24
SMP002302,16,13,Pass,None,2024-03-24
SMP002303,15,8,Pass,None,2024-03-25
SMP002304,8,12,Fail,Starch,2024-03-25
SMP002305,24,6,Pass,None,2024-03-25
SMP002306,10,5,Fail,Formalin,2024-03-25
SMP002307,3,14,Pass,None,2024-03-25
SMP002308,17,1,Pass,None,2024-03-25
SMP002309,4,16,Pass,None,2024-03-25
SMP002310,9,11,Pass,None,2024-03-25
SMP002311,15,6,Pass,None,2024-03-25
SMP002312,23,10,Pass,None,2024-03-25
SMP002313,14,2,Pass,None,2024-03-25
SMP002314,19,8,Fail,Starch,2024-03-25
SMP002315,26,16,Pass,None,2024-03-25
SMP002316,4,4,Pass,None,2024-03-25
SMP002317,7,12,Pass,None,2024-03-25
SMP002318,10,6,Fail,Urea,2024-03-25
SMP002319,12,11,Fail,Urea,2024-03-25
SMP002320,11,4,Pass,None,2024-03-25
SMP002321,24,7,Fail,Urea,2024-03-25
SMP002322,19,16,Pass,None,2024-03-25
SMP002323,17,3,Pass,None,2024-03-25
SMP002324,8,11,Pass,None,2024-03-25
SMP002325,22,9,Fail,Synthetic Color,2024-03-25
SMP002326,25,9,Pass,None,2024-03-25
SMP002327,22,10,Pass,None,2024-03-25
SMP002328,1,8,Pass,None,2024-03-25
SMP002329,18,1,Pass,None,2024-03-25
SMP002330,2,15,Pass,None,2024-03-26
SMP002331,7,14,Pass,None,2024-03-26
SMP002332,2,3,Pass,None,2024-03-26
SMP002333,17,6,Fail,Chalk Powder,2024-03-26
SMP002334,19,13,Fail,Detergent,2024-03-26
SMP002335,4,16,Pass,None,2024-03-26
SMP002336,10,16,Fail,Urea,2024-03-26
SMP002337,13,15,Pass,None,2024-03-26
SMP002338,9,3,Pass,None,2024-03-26
SMP002339,4,15,Pass,None,2024-03-26
SMP002340,12,15,Pass,None,2024-03-26
SMP002341,21,6,Pass,None,2024-03-26
SMP002342,2,6,Fail,Formalin,2024-03-26
SMP002343,3,7,Pass,None,2024-03-26
SMP002344,9,11,Fail,Chalk Powder,2024-03-26
SMP002345,25,4,Pass,None,2024-03-26
SMP002346,19,1,Fail,Synthetic Color,2024-03-26
SMP002347,19,2,Pass,None,2024-03-26
SMP002348,9,7,Fail,Formalin,2024-03-26
SMP002349,17,5,Pass,None,2024-03-26
SMP002350,1,13,Pass,None,2024-03-26
SMP002351,18,2,Fail,Starch,2024-03-26
SMP002352,24,15,Pass,None,2024-03-26
SMP002353,17,15,Fail,Detergent,2024-03-26
SMP002354,23,15,Pass,None,2024-03-26
SMP002355,19,12,Pass,None,2024-03-26
SMP002356,4,2,Pass,None,2024-03-26
SMP002357,24,7,Fail,Synthetic Color,2024-03-26
SMP002358,2,2,Fail,Starch,2024-03-27
SMP002359,16,16,Pass,None,2024-03-27
SMP002360,5,5,Pass,None,2024-03-27
SMP002361,1,10,Pass,None,2024-03-27
SMP002362,12,13,Pass,None,2024-03-27
SMP002363,8,15,Pass,None,2024-03-27
SMP002364,14,12,Pass,None,2024-03-27
SMP002365,17,11,Fail,Starch,2024-03-27
SMP002366,2,7,Fail,Urea,2024-03-27
SMP002367,4,10,Pass,None,2024-03-27
SMP002368,16,2,Fail,Formalin,2024-03-27
SMP002369,9,15,Pass,None,2024-03-27
SMP002370,20,9,Pass,None,2024-03-27
SMP002371,18,1,Pass,None,2024-03-27
SMP002372,23,15,Fail,Starch,2024-03-27
SMP002373,19,8,Pass,None,2024-03-27
SMP002374,12,15,Pass,None,2024-03-27
SMP002375,19,14,Pass,None,2024-03-27
SMP002376,7,14,Pass,None,2024-03-27
SMP002377,8,1,Fail,Chalk Powder,2024-03-27
SMP002378,22,4,Pass,None,2024-03-27
SMP002379,13,15,Pass,None,2024-03-27
SMP002380,22,15,Pass,None,2024-03-27
SMP002381,22,7,Fail,Starch,2024-03-27
SMP002382,23,7,Pass,None,2024-03-27
SMP002383,24,3,Pass,None,2024-03-27
SMP002384,12,16,Pass,None,2024-03-27
SMP002385,9,4,Fail,Starch,2024-03-28
SMP002386,17,3,Pass,None,2024-03-28
SMP002387,9,11,Fail,Detergent,2024-03-28
SMP002388,17,4,Pass,None,2024-03-28
SMP002389,19,16,Pass,None,2024-03-28
SMP002390,19,1,Pass,None,2024-03-28
SMP002391,9,1,Fail,Synthetic Color,2024-03-28
SMP002392,5,8,Pass,None,2024-03-28
SMP002393,12,8,Pass,None,2024-03-28
SMP002394,5,3,Pass,None,2024-03-28
SMP002395,24,8,Pass,None,2024-03-28
SMP002396,9,6,Pass,None,2024-03-28
SMP002397,5,15,Pass,None,2024-03-28
SMP002398,1,1,Pass,None,2024-03-28
SMP002399,18,16,Pass,None,2024-03-28
SMP002400,18,10,Fail,Chalk Powder,2024-03-28
SMP002401,9,3,Pass,None,2024-03-28
SMP002402,2,1,Fail,Chalk Powder,2024-03-28
SMP002403,11,9,Fail,Chalk Powder,2024-03-28
SMP002404,8,4,Pass,None,2024-03-28
SMP002405,19,5,Pass,None,2024-03-28
SMP002406,17,4,Fail,Urea,2024-03-28
SMP002407,9,11,Fail,Synthetic Color,2024-03-28
SMP002408,6,9,Fail,Starch,2024-03-28
SMP002409,26,2,Fail,Chalk Powder,2024-03-28
SMP002410,13,9,Pass,None,2024-03-28
SMP002411,19,13,Pass,None,2024-03-28
SMP002412,4,2,Pass,None,2024-03-29
SMP002413,14,15,Fail,Detergent,2024-03-29
SMP002414,1,9,Pass,None,2024-03-29
SMP002415,15,16,Fail,Starch,2024-03-29
SMP002416,25,3,Pass,None,2024-03-29
SMP002417,10,16,Fail,Formalin,2024-03-29
SMP002418,2,11,Pass,None,2024-03-29
SMP002419,1,9,Fail,Synthetic Color,2024-03-29
SMP002420,10,8,Pass,None,2024-03-29
SMP002421,5,1,Fail,Urea,2024-03-29
SMP002422,1,16,Fail,Detergent,2024-03-29
SMP002423,21,11,Pass,None,2024-03-29
SMP002424,13,2,Pass,None,2024-03-29
SMP002425,8,1,Pass,None,2024-03-29
SMP002426,24,1,Pass,None,2024-03-29
SMP002427,4,10,Pass,None,2024-03-29
SMP002428,25,10,Pass,None,2024-03-29
SMP002429,8,8,Pass,None,2024-03-29
SMP002430,24,5,Pass,None,2024-03-29
SMP002431,17,9,Fail,Synthetic Color,2024-03-29
SMP002432,23,8,Pass,None,2024-03-29
SMP002433,26,1,Pass,None,2024-03-29
SMP002434,8,5,Pass,None,2024-03-29
SMP002435,25,1,Pass,None,2024-03-29
SMP002436,10,15,Pass,None,2024-03-29
SMP002437,10,12,Pass,None,2024-03-29
SMP002438,9,16,Fail,Starch,2024-03-29
SMP002439,16,5,Fail,Urea,2024-03-29
SMP002440,5,15,Fail,Detergent,2024-03-30
SMP002441,16,10,Pass,None,2024-03-30
SMP002442,16,7,Pass,None,2024-03-30
SMP002443,21,4,Pass,None,2024-03-30
SMP002444,23,12,Fail,Chalk Powder,2024-03-30
SMP002445,12,15,Fail,Starch,2024-03-30
SMP002446,8,4,Fail,Starch,2024-03-30
SMP002447,7,3,Fail,Synthetic Color,2024-03-30
SMP002448,5,11,Pass,None,2024-03-30
SMP002449,2,16,Pass,None,2024-03-30
SMP002450,9,12,Pass,None,2024-03-30
SMP002451,7,5,Pass,None,2024-03-30
SMP002452,25,6,Pass,None,2024-03-30
SMP002453,16,6,Pass,None,2024-03-30
SMP002454,9,14,Pass,None,2024-03-30
SMP002455,17,13,Pass,None,2024-03-30
SMP002456,4,10,Fail,Starch,2024-03-30
SMP002457,13,4,Pass,None,2024-03-30
SMP002458,17,16,Fail,Starch,2024-03-30
SMP002459,14,11,Pass,None,2024-03-30
SMP002460,11,16,Pass,None,2024-03-30
SMP002461,26,10,Pass,None,2024-03-30
SMP002462,23,14,Pass,None,2024-03-30
SMP002463,17,13,Fail,Detergent,2024-03-30
SMP002464,16,5,Pass,None,2024-03-30
SMP002465,17,16,Pass,None,2024-03-30
SMP002466,5,1,Fail,Starch,2024-03-30
SMP002467,10,13,Pass,None,2024-03-31
SMP002468,2,16,Pass,None,2024-03-31
SMP002469,14,5,Fail,Formalin,2024-03-31
SMP002470,16,11,Fail,Formalin,2024-03-31
SMP002471,6,9,Pass,None,2024-03-31
SMP002472,25,13,Pass,None,2024-03-31
SMP002473,24,15,Fail,Urea,2024-03-31
SMP002474,19,10,Pass,None,2024-03-31
SMP002475,16,14,Pass,None,2024-03-31
SMP002476,23,5,Pass,None,2024-03-31
SMP002477,4,4,Pass,None,2024-03-31
SMP002478,22,6,Fail,Chalk Powder,2024-03-31
SMP002479,4,11,Fail,Formalin,2024-03-31
SMP002480,22,3,Fail,Chalk Powder,2024-03-31
SMP002481,7,11,Pass,None,2024-03-31
SMP002482,23,6,Pass,None,2024-03-31
SMP002483,25,13,Pass,None,2024-03-31
SMP002484,5,1,Pass,None,2024-03-31
SMP002485,13,11,Pass,None,2024-03-31
SMP002486,26,11,Fail,Formalin,2024-03-31
SMP002487,14,16,Pass,None,2024-03-31
SMP002488,23,12,Fail,Synthetic Color,2024-03-31
SMP002489,17,13,Pass,None,2024-03-31
SMP002490,9,15,Pass,None,2024-03-31
SMP002491,8,11,Pass,None,2024-03-31
SMP002492,5,5,Pass,None,2024-03-31
SMP002493,21,15,Fail,Formalin,2024-03-31
SMP002494,10,12,Fail,Starch,2024-03-31
SMP002495,15,6,Pass,None,2024-04-01
SMP002496,14,12,Pass,None,2024-04-01
SMP002497,17,15,Fail,Synthetic Color,2024-04-01
SMP002498,23,16,Fail,Formalin,2024-04-01
SMP002499,25,16,Fail,Starch,2024-04-01
SMP002500,11,5,Pass,None,2024-04-01
SMP002501,23,6,Pass,None,2024-04-01
SMP002502,21,2,Pass,None,2024-04-01
SMP002503,17,4,Pass,None,2024-04-01
SMP002504,25,15,Pass,None,2024-04-01
SMP002505,5,6,Fail,Urea,2024-04-01
SMP002506,3,10,Pass,None,2024-04-01
SMP002507,23,11,Pass,None,2024-04-01
SMP002508,12,13,Fail,Synthetic Color,2024-04-01
SMP002509,23,3,Pass,None,2024-04-01
SMP002510,24,5,Pass,None,2024-04-01
SMP002511,2,7,Pass,None,2024-04-01
SMP002512,23,6,Pass,None,2024-04-01
SMP002513,13,16,Pass,None,2024-04-01
SMP002514,15,14,Pass,None,2024-04-01
SMP002515,17,8,Pass,None,2024-04-01
SMP002516,24,15,Pass,None,2024-04-01
SMP002517,1,5,Fail,Starch,2024-04-01
SMP002518,14,13,Pass,None,2024-04-01
SMP002519,19,4,Fail,Synthetic Color,2024-04-01
SMP002520,19,13,Pass,None,2024-04-01
SMP002521,19,7,Pass,None,2024-04-01
SMP002522,4,2,Fail,Urea,2024-04-02
SMP002523,8,4,Pass,None,2024-04-02
SMP002524,9,6,Pass,None,2024-04-02
SMP002525,22,12,Pass,None,2024-04-02
SMP002526,7,1,Pass,None,2024-04-02
SMP002527,6,11,Pass,None,2024-04-02
SMP002528,25,12,Pass,None,2024-04-02
SMP002529,1,11,Fail,Urea,2024-04-02
SMP002530,26,13,Fail,Synthetic Color,2024-04-02
SMP002531,19,3,Fail,Starch,2024-04-02
SMP002532,23,10,Pass,None,2024-04-02
SMP002533,8,16,Fail,Detergent,2024-04-02
SMP002534,1,10,Pass,None,2024-04-02
SMP002535,20,10,Pass,None,2024-04-02
SMP002536,23,12,Pass,None,2024-04-02
SMP002537,21,5,Fail,Synthetic Color,2024-04-02
SMP002538,5,12,Pass,None,2024-04-02
SMP002539,21,15,Pass,None,2024-04-02
SMP002540,21,1,Pass,None,2024-04-02
SMP002541,18,15,Pass,None,2024-04-02
SMP002542,21,4,Pass,None,2024-04-02
SMP002543,23,7,Fail,Chalk Powder,2024-04-02
SMP002544,17,14,Pass,None,2024-04-02
SMP002545,3,14,Pass,None,2024-04-02
SMP002546,14,15,Pass,None,2024-04-02
SMP002547,2,16,Pass,None,2024-04-02
SMP002548,11,7,Pass,None,2024-04-02
SMP002549,11,11,Pass,None,2024-04-03
SMP002550,2,6,Pass,None,2024-04-03
SMP002551,9,5,Pass,None,2024-04-03
SMP002552,3,6,Pass,None,2024-04-03
SMP002553,22,12,Pass,None,2024-04-03
SMP002554,25,8,Fail,Detergent,2024-04-03
SMP002555,2,13,Pass,None,2024-04-03
SMP002556,25,12,Fail,Chalk Powder,2024-04-03
SMP002557,15,1,Pass,None,2024-04-03
SMP002558,8,11,Pass,None,2024-04-03
SMP002559,2,6,Pass,None,2024-04-03
SMP002560,14,7,Pass,None,2024-04-03
SMP002561,22,14,Pass,None,2024-04-03
SMP002562,19,9,Pass,None,2024-04-03
SMP002563,2,15,Pass,None,2024-04-03
SMP002564,2,12,Pass,None,2024-04-03
SMP002565,11,9,Pass,None,2024-04-03
SMP002566,8,12,Pass,None,2024-04-03
SMP002567,6,1,Pass,None,2024-04-03
SMP002568,7,1,Pass,None,2024-04-03
SMP002569,22,2,Pass,None,2024-04-03
SMP002570,24,7,Pass,None,2024-04-03
SMP002571,11,4,Pass,None,2024-04-03
SMP002572,24,16,Fail,Starch,2024-04-03
SMP002573,9,9,Fail,Chalk Powder,2024-04-03
SMP002574,14,11,Fail,Formalin,2024-04-03
SMP002575,6,4,Pass,None,2024-04-03
SMP002576,18,5,Pass,None,2024-04-03
SMP002577,25,5,Pass,None,2024-04-04
SMP002578,17,12,Pass,None,2024-04-04
SMP002579,9,7,Pass,None,2024-04-04
SMP002580,18,8,Pass,None,2024-04-04
SMP002581,4,10,Pass,None,2024-04-04
SMP002582,24,13,Pass,None,2024-04-04
SMP002583,14,2,Pass,None,2024-04-04
SMP002584,13,13,Pass,None,2024-04-04
SMP002585,17,9,Fail,Synthetic Color,2024-04-04
SMP002586,17,11,Fail,Urea,2024-04-04
SMP002587,2,5,Fail,Chalk Powder,2024-04-04
SMP002588,19,6,Pass,None,2024-04-04
SMP002589,7,4,Pass,None,2024-04-04
SMP002590,19,16,Pass,None,2024-04-04
SMP002591,22,8,Fail,Chalk Powder,2024-04-04
SMP002592,22,16,Pass,None,2024-04-04
SMP002593,16,8,Pass,None,2024-04-04
SMP002594,15,4,Pass,None,2024-04-04
SMP002595,5,8,Fail,Formalin,2024-04-04
SMP002596,21,1,Pass,None,2024-04-04
SMP002597,7,15,Pass,None,2024-04-04
SMP002598,14,14,Pass,None,2024-04-04
SMP002599,8,12,Pass,None,2024-04-04
SMP002600,4,10,Fail,Starch,2024-04-04
SMP002601,17,10,Pass,None,2024-04-04
SMP002602,2,16,Pass,None,2024-04-04
SMP002603,21,4,Fail,Urea,2024-04-04
SMP002604,8,13,Pass,None,2024-04-05
SMP002605,1,10,Pass,None,2024-04-05
SMP002606,15,16,Pass,None,2024-04-05
SMP002607,2,14,Pass,None,2024-04-05
SMP002608,7,16,Pass,None,2024-04-05
SMP002609,19,10,Pass,None,2024-04-05
SMP002610,2,4,Pass,None,2024-04-05
SMP002611,23,8,Pass,None,2024-04-05
SMP002612,1,12,Fail,Synthetic Color,2024-04-05
SMP002613,7,13,Pass,None,2024-04-05
SMP002614,21,1,Pass,None,2024-04-05
SMP002615,8,8,Pass,None,2024-04-05
SMP002616,3,4,Pass,None,2024-04-05
SMP002617,9,15,Pass,None,2024-04-05
SMP002618,7,3,Pass,None,2024-04-05
SMP002619,23,11,Pass,None,2024-04-05
SMP002620,8,4,Pass,None,2024-04-05
SMP002621,22,5,Fail,Starch,2024-04-05
SMP002622,24,16,Pass,None,2024-04-05
SMP002623,12,4,Fail,Synthetic Color,2024-04-05
SMP002624,24,2,Pass,None,2024-04-05
SMP002625,9,1,Pass,None,2024-04-05
SMP002626,25,8,Fail,Formalin,2024-04-05
SMP002627,3,11,Fail,Synthetic Color,2024-04-05
SMP002628,19,5,Fail,Chalk Powder,2024-04-05
SMP002629,14,11,Fail,Urea,2024-04-05
SMP002630,10,1,Pass,None,2024-04-05
SMP002631,17,14,Pass,None,2024-04-05
SMP002632,19,14,Fail,Synthetic Color,2024-04-06
SMP002633,1,16,Fail,Formalin,2024-04-06
SMP002634,5,16,Pass,None,2024-04-06
SMP002635,19,5,Fail,Formalin,2024-04-06
SMP002636,18,6,Pass,None,2024-04-06
SMP002637,25,12,Fail,Urea,2024-04-06
SMP002638,21,2,Pass,None,2024-04-06
SMP002639,25,5,Pass,None,2024-04-06
SMP002640,19,2,Fail,Detergent,2024-04-06
SMP002641,8,7,Pass,None,2024-04-06
SMP002642,3,9,Pass,None,2024-04-06
SMP002643,22,4,Pass,None,2024-04-06
SMP002644,18,1,Pass,None,2024-04-06
SMP002645,2,12,Fail,Chalk Powder,2024-04-06
SMP002646,9,1,Pass,None,2024-04-06
SMP002647,25,16,Pass,None,2024-04-06
SMP002648,14,4,Pass,None,2024-04-06
SMP002649,12,11,Fail,Detergent,2024-04-06
SMP002650,13,6,Pass,None,2024-04-06
SMP002651,5,1,Pass,None,2024-04-06
SMP002652,9,7,Pass,None,2024-04-06
SMP002653,9,8,Pass,None,2024-04-06
SMP002654,2,14,Fail,Synthetic Color,2024-04-06
SMP002655,21,12,Fail,Formalin,2024-04-06
SMP002656,12,2,Fail,Starch,2024-04-06
SMP002657,22,4,Fail,Starch,2024-04-06
SMP002658,23,5,Fail,Formalin,2024-04-06
SMP002659,6,2,Fail,Starch,2024-04-07
SMP002660,18,7,Fail,Chalk Powder,2024-04-07
SMP002661,13,16,Fail,Urea,2024-04-07
SMP002662,23,8,Pass,None,2024-04-07
SMP002663,6,12,Fail,Synthetic Color,2024-04-07
SMP002664,19,11,Fail,Formalin,2024-04-07
SMP002665,17,14,Pass,None,2024-04-07
SMP002666,8,4,Fail,Synthetic Color,2024-04-07
SMP002667,4,12,Fail,Urea,2024-04-07
SMP002668,18,15,Fail,Starch,2024-04-07
SMP002669,20,3,Pass,None,2024-04-07
SMP002670,8,5,Pass,None,2024-04-07
SMP002671,18,16,Fail,Formalin,2024-04-07
SMP002672,10,13,Pass,None,2024-04-07
SMP002673,19,5,Pass,None,2024-04-07
SMP002674,5,9,Pass,None,2024-04-07
SMP002675,24,6,Pass,None,2024-04-07
SMP002676,8,8,Pass,None,2024-04-07
SMP002677,9,5,Fail,Chalk Powder,2024-04-07
SMP002678,2,4,Pass,None,2024-04-07
SMP002679,3,11,Pass,None,2024-04-07
SMP002680,15,13,Pass,None,2024-04-07
SMP002681,7,15,Pass,None,2024-04-07
SMP002682,23,3,Fail,Urea,2024-04-07
SMP002683,1,14,Pass,None,2024-04-07
SMP002684,10,4,Pass,None,2024-04-07
SMP002685,9,6,Pass,None,2024-04-07
SMP002686,1,15,Pass,None,2024-04-08
SMP002687,4,7,Pass,None,2024-04-08
SMP002688,12,3,Fail,Urea,2024-04-08
SMP002689,14,3,Pass,None,2024-04-08
SMP002690,11,7,Pass,None,2024-04-08
SMP002691,16,13,Pass,None,2024-04-08
SMP002692,17,16,Pass,None,2024-04-08
SMP002693,1,13,Pass,None,2024-04-08
SMP002694,13,15,Fail,Chalk Powder,2024-04-08
SMP002695,25,12,Fail,Synthetic Color,2024-04-08
SMP002696,15,15,Fail,Formalin,2024-04-08
SMP002697,19,2,Pass,None,2024-04-08
SMP002698,8,15,Pass,None,2024-04-08
SMP002699,21,6,Fail,Synthetic Color,2024-04-08
SMP002700,21,15,Pass,None,2024-04-08
SMP002701,15,2,Fail,Synthetic Color,2024-04-08
SMP002702,25,12,Fail,Urea,2024-04-08
SMP002703,4,12,Pass,None,2024-04-08
SMP002704,1,16,Pass,None,2024-04-08
SMP002705,21,13,Pass,None,2024-04-08
SMP002706,22,6,Pass,None,2024-04-08
SMP002707,4,9,Pass,None,2024-04-08
SMP002708,7,6,Pass,None,2024-04-08
SMP002709,1,3,Pass,None,2024-04-08
SMP002710,8,4,Fail,Synthetic Color,2024-04-08
SMP002711,21,4,Pass,None,2024-04-08
SMP002712,15,9,Pass,None,2024-04-08
SMP002713,9,15,Pass,None,2024-04-08
SMP002714,9,15,Fail,Starch,2024-04-09
SMP002715,1,1,Fail,Starch,2024-04-09
SMP002716,8,2,Pass,None,2024-04-09
SMP002717,18,4,Pass,None,2024-04-09
SMP002718,25,4,Fail,Urea,2024-04-09
SMP002719,23,2,Pass,None,2024-04-09
SMP002720,1,6,Pass,None,2024-04-09
SMP002721,24,10,Pass,None,2024-04-09
SMP002722,22,9,Pass,None,2024-04-09
SMP002723,22,9,Fail,Synthetic Color,2024-04-09
SMP002724,13,5,Pass,None,2024-04-09
SMP002725,10,12,Pass,None,2024-04-09
SMP002726,8,14,Pass,None,2024-04-09
SMP002727,2,5,Fail,Starch,2024-04-09
SMP002728,6,2,Fail,Detergent,2024-04-09
SMP002729,7,5,Pass,None,2024-04-09
SMP002730,14,2,Fail,Detergent,2024-04-09
SMP002731,21,7,Pass,None,2024-04-09
SMP002732,13,3,Pass,None,2024-04-09
SMP002733,2,7,Fail,Synthetic Color,2024-04-09
SMP002734,25,4,Pass,None,2024-04-09
SMP002735,25,12,Pass,None,2024-04-09
SMP002736,22,1,Pass,None,2024-04-09
SMP002737,26,9,Pass,None,2024-04-09
SMP002738,16,3,Pass,None,2024-04-09
SMP002739,25,1,Pass,None,2024-04-09
SMP002740,2,15,Pass,None,2024-04-09
SMP002741,9,11,Pass,None,2024-04-10
SMP002742,6,2,Fail,Urea,2024-04-10
SMP002743,5,11,Pass,None,2024-04-10
SMP002744,5,10,Pass,None,2024-04-10
SMP002745,17,7,Pass,None,2024-04-10
SMP002746,22,6,Pass,None,2024-04-10
SMP002747,17,15,Pass,None,2024-04-10
SMP002748,5,4,Fail,Starch,2024-04-10
SMP002749,22,6,Pass,None,2024-04-10
SMP002750,18,5,Fail,Formalin,2024-04-10
SMP002751,10,13,Pass,None,2024-04-10
SMP002752,19,15,Pass,None,2024-04-10
SMP002753,7,14,Pass,None,2024-04-10
